Actual,Predicted_Prob
1.0,0.9208977570490123
0.0,0.8162084944026003
1.0,0.508676312872658
0.0,0.030380226109693556
1.0,0.7780674630705207
0.0,0.8871768170331011
1.0,0.549827740147595
1.0,0.8695922087164472
1.0,0.5220522832048018
0.0,0.4549060001392047
1.0,0.7116756387243071
1.0,0.6840732103804804
1.0,0.8526957328922935
1.0,0.1714902896196192
1.0,0.9065947643404749
1.0,0.6333314368292207
0.0,0.4468341360269542
0.0,0.07728814291371626
1.0,0.6249471070486214
1.0,0.8472856427370217
0.0,0.5447038185065209
1.0,0.8934669150646004
0.0,0.6960539974368002
0.0,0.6207436490141953
0.0,0.7787788784191656
1.0,0.5569182098697169
0.0,0.5739759897020442
0.0,0.6012854551139912
1.0,0.6651057650691357
1.0,0.3848519025884779
0.0,0.4002025360846641
1.0,0.41336168780497057
1.0,0.6944558844875091
1.0,0.7941025965361902
1.0,0.5135731157336938
1.0,0.9305000253793383
0.0,0.0933015813748684
0.0,0.054633262881263606
1.0,0.9069000581360787
0.0,0.5490413454090256
1.0,0.6396651914014186
1.0,0.8167219363946812
0.0,0.6496525491023659
0.0,0.8418748905640643
1.0,0.7417323156886212
1.0,0.8758695534712403
0.0,0.3061797253852822
1.0,0.6253753035398965
1.0,0.7179587963650543
0.0,0.9071808311884983
1.0,0.5588651789712262
1.0,0.8043487920893635
1.0,0.7679666042668367
1.0,0.6359277005545724
1.0,0.7651810180906966
1.0,0.4255578427253821
0.0,0.035086778555344186
1.0,0.6312366957279305
0.0,0.681537938660072
1.0,0.8868118141401264
1.0,0.42835296170225656
0.0,0.0781556766832965
0.0,0.06291732599083937
1.0,0.6489463950261044
0.0,0.5105140368913911
1.0,0.5415765047812823
0.0,0.1141374450961142
0.0,0.7205620467643767
1.0,0.816505021768237
1.0,0.8528278098823191
0.0,0.058699008875856704
1.0,0.6548070418225498
1.0,0.7152036838812389
0.0,0.10795914095159309
1.0,0.6199775253426024
0.0,0.8109664388945546
1.0,0.5171686592581526
1.0,0.798263126172435
1.0,0.744239072845093
1.0,0.8321473772317785
1.0,0.8066172809059672
0.0,0.8298806775777314
1.0,0.9255639820278163
0.0,0.03013964278076495
1.0,0.584546373678188
0.0,0.6357670717124899
1.0,0.8653897246522536
0.0,0.15805171406997626
0.0,0.06069745903086968
1.0,0.3435149758923461
0.0,0.501213644519051
1.0,0.8992560598323738
0.0,0.22864173469306368
0.0,0.05667717885270303
0.0,0.32687565307931
0.0,0.05474285720159435
1.0,0.06299382649463205
1.0,0.5659506232700875
0.0,0.058208725236286576
0.0,0.03416648634172583
1.0,0.8589365467844025
0.0,0.48041583065140747
1.0,0.5454943966693876
0.0,0.12904741506986775
1.0,0.7749476458224884
1.0,0.8678172411733598
1.0,0.18173783363400509
1.0,0.9021739488151952
0.0,0.8452160979012073
1.0,0.2897197592909245
1.0,0.7964809495859846
0.0,0.153310335243349
0.0,0.5563704812449456
1.0,0.7307479146339328
1.0,0.6145280516235289
1.0,0.7953621865452826
0.0,0.10369683695474857
1.0,0.4182490538906112
1.0,0.721385491603547
0.0,0.05854281589404391
0.0,0.4757070336402981
1.0,0.8561526359087132
0.0,0.1010280512342503
1.0,0.3842319025885224
1.0,0.901505758650605
0.0,0.462144491907307
1.0,0.8152461642716192
0.0,0.11846958038515713
1.0,0.7269174810653002
0.0,0.6816658352744032
0.0,0.5675370261525211
0.0,0.23356480309537103
0.0,0.17162974747905893
0.0,0.11822989330479493
0.0,0.08193388367989614
0.0,0.08363042848163961
1.0,0.7245134257520902
0.0,0.41658935535021496
1.0,0.6660819766288317
0.0,0.26114481932001066
1.0,0.8534716917258179
1.0,0.7175328713670047
1.0,0.8515522328303955
1.0,0.1387187348818973
0.0,0.08298533366513483
1.0,0.9230962360230843
1.0,0.61275853421367
1.0,0.777799469828341
1.0,0.7839113806406557
1.0,0.5972850245768492
0.0,0.15519490432581248
0.0,0.4316272237944664
0.0,0.16818052781282786
0.0,0.6354654541911399
1.0,0.6460751311828907
0.0,0.3534555421141626
0.0,0.0386171189743542
1.0,0.5596061455297848
1.0,0.7631274766762883
1.0,0.48297637995650305
1.0,0.8845694996465175
0.0,0.0810027364803599
1.0,0.14626424591743112
1.0,0.8972121133533693
1.0,0.8828871225371537
1.0,0.7269231549853953
0.0,0.4476858624515603
1.0,0.8217339600471242
1.0,0.7208919255743591
0.0,0.3431306390947395
1.0,0.7820848703977028
1.0,0.19192964326497763
0.0,0.14308853828584342
1.0,0.5892085704897544
0.0,0.4340292292771218
1.0,0.6353665047389192
1.0,0.7570018404946459
0.0,0.03210025473899026
0.0,0.1178845546409162
0.0,0.08796449446682517
1.0,0.47545262824780943
0.0,0.678609000598339
1.0,0.30602372438995185
1.0,0.6271142454904556
1.0,0.6200374529617221
1.0,0.7209565030771603
0.0,0.05644627048032138
1.0,0.5630988558589691
0.0,0.5566588023450589
0.0,0.4900334110613686
0.0,0.0770926567133991
0.0,0.5458518747955292
0.0,0.1748212929273844
1.0,0.7688654581733068
1.0,0.8737961166294482
1.0,0.9238598934903915
1.0,0.62512148293672
1.0,0.7712646492017
1.0,0.9100980449476067
1.0,0.5829566834638588
1.0,0.7941720627077686
0.0,0.019370295313970543
1.0,0.5258717307412752
1.0,0.7731833608832075
1.0,0.7694501717851597
1.0,0.13987918722080053
1.0,0.24095808151235537
1.0,0.8070269054028568
1.0,0.6087004077090691
0.0,0.30683115810224754
1.0,0.613325730713122
1.0,0.8428126716117422
0.0,0.0534522776220934
1.0,0.8070963064905183
0.0,0.4389741571580078
1.0,0.7627183847288663
0.0,0.12466201179309797
0.0,0.23526211051169915
1.0,0.7303413480573339
0.0,0.17535924361183036
1.0,0.32412908703129045
1.0,0.8648250770812529
0.0,0.0663654207064108
0.0,0.1754645285646825
1.0,0.7253530731580659
0.0,0.5039014224725302
0.0,0.14168979899471565
1.0,0.8454734389740325
0.0,0.14451637370738554
1.0,0.4537688420009496
0.0,0.5659506232700875
0.0,0.19501451587415497
1.0,0.5703089954192981
0.0,0.5647410367969964
1.0,0.34219733801198116
0.0,0.16434608270904982
1.0,0.844664401758864
1.0,0.8665599027832973
1.0,0.8802352231796549
1.0,0.2725562405607633
1.0,0.3816261018191694
0.0,0.371830073869711
0.0,0.023872974979511578
0.0,0.13977837746099409
1.0,0.7079754759351051
1.0,0.6121424967729432
1.0,0.7612240166982219
1.0,0.879550410453248
1.0,0.6017090058344802
1.0,0.7391451548096504
1.0,0.7729238461213244
0.0,0.041269717964859794
1.0,0.8532543315340088
1.0,0.8045631316507377
1.0,0.24416250958903907
1.0,0.7162244657937316
0.0,0.705444619960253
1.0,0.9145496035850594
1.0,0.623225913167115
1.0,0.7175546189170862
0.0,0.575538869470183
0.0,0.7634191162317945
1.0,0.1961551295924908
1.0,0.8518157516794829
1.0,0.400878230759035
1.0,0.8297249430442608
1.0,0.7964326311378129
1.0,0.6034077147894127
1.0,0.793893645051082
1.0,0.426045953389184
1.0,0.49593223125056607
1.0,0.7151592847238388
0.0,0.7173018669392143
1.0,0.3055065517864469
0.0,0.02615386745469677
1.0,0.721545240659253
0.0,0.10439427089231404
1.0,0.4507286758468253
0.0,0.18634158289456998
0.0,0.32284820104479284
1.0,0.7767128876324358
1.0,0.7966495989104293
1.0,0.24788236140051914
1.0,0.8874764143533086
1.0,0.2529029417368584
0.0,0.11258367105103884
1.0,0.7635738037854811
0.0,0.4572547058777013
1.0,0.9148277561975292
0.0,0.09480143251603916
0.0,0.7490469683310227
1.0,0.43019470317919667
1.0,0.8610477842374082
0.0,0.8618680019931637
1.0,0.14984527977009846
0.0,0.13710739729095806
1.0,0.6300005903404211
0.0,0.1668335355337659
1.0,0.8997284377808744
1.0,0.8610261074536738
1.0,0.5737212782000509
0.0,0.06836946467448034
1.0,0.7704102335026708
1.0,0.7456595504665394
0.0,0.5202885897508459
0.0,0.12095200060252728
0.0,0.0531289428970085
0.0,0.6403814310612004
1.0,0.6799636910789806
0.0,0.030586891406698753
1.0,0.7746202121117234
0.0,0.7986417616005137
1.0,0.7991812650176773
0.0,0.8404240270632668
1.0,0.863981111656536
0.0,0.17249363938972048
1.0,0.7767267808668958
0.0,0.0460476505472296
1.0,0.8611795208312394
0.0,0.5312725442661099
0.0,0.3102211224187268
0.0,0.13667135893708338
0.0,0.16169791273212675
1.0,0.7964973990974517
0.0,0.7763693751396584
0.0,0.08799924215838183
1.0,0.9053370057463294
1.0,0.2598505922529848
1.0,0.7098376090096783
1.0,0.8992058793093959
0.0,0.5718466622310433
0.0,0.28769840424483956
0.0,0.2326907788220112
1.0,0.731989112858155
0.0,0.6345685800744707
0.0,0.5097920326346775
0.0,0.11221399167891861
0.0,0.09189065996099892
1.0,0.4816200775650165
0.0,0.043499271438426
1.0,0.5779048443557859
1.0,0.7709930614220396
1.0,0.7599506511100693
1.0,0.7911885305758171
1.0,0.806605799182978
1.0,0.6636060192136616
1.0,0.8234290186261632
0.0,0.6862802566453005
1.0,0.648987708079889
1.0,0.41629720356402616
1.0,0.7148999688918048
1.0,0.8610453193718947
1.0,0.7747288763520203
0.0,0.031182841432656122
0.0,0.08030669323335675
1.0,0.8942814799091252
1.0,0.618346454126923
1.0,0.9232132645051387
1.0,0.6536877164366873
0.0,0.8322417308655408
1.0,0.056247536219152884
1.0,0.8198307809604929
0.0,0.10465484871650906
0.0,0.629049215266759
1.0,0.8528278098823191
1.0,0.4817187333669959
1.0,0.5141241933674733
1.0,0.9047541369364298
0.0,0.29252234625642326
1.0,0.687088404158763
0.0,0.8848986965298575
1.0,0.5851726439586744
0.0,0.10719116053623025
1.0,0.6717443287414321
1.0,0.5722020512500359
1.0,0.6042099079318617
0.0,0.02771841585643304
1.0,0.6749908479925082
1.0,0.8972193187952276
0.0,0.22927112171513178
1.0,0.30812158264795025
1.0,0.8911183459368164
1.0,0.866452033629834
1.0,0.7409564293042946
0.0,0.08718930560133985
0.0,0.062412180267861404
1.0,0.8750170955220009
0.0,0.5049551838298412
1.0,0.5811575103088704
0.0,0.07447431284772978
1.0,0.7342783374264922
1.0,0.6342371935257052
1.0,0.6776790344971909
0.0,0.7143813480152844
1.0,0.7818102102691205
0.0,0.2385302621965188
0.0,0.05609632761646722
0.0,0.42055587028352237
1.0,0.8710738282495745
0.0,0.05466055239039033
0.0,0.21182898659759372
1.0,0.7254593962414527
0.0,0.143766035100388
0.0,0.059975115079159154
